code,lat,lng,population,x,y
72629,35.7252,-92.5575,588,540019.5016027899,3953560.050380064
72630,36.4645,-92.9202,143,507149.7716646915,4035473.2547038863
72631,36.435,-93.7673,4036,431226.2450209584,4032471.5766689656
72632,36.4175,-93.7379,4704,433846.59070231445,4030509.8254944463
72633,36.1534,-92.915,1886,507645.98483042885,4000966.319657839
72634,36.2682,-92.578,4888,537904.7608954121,4013778.998168729
72635,36.3175,-92.4736,3717,547252.4802888023,4019293.339663895
72636,35.9879,-92.7163,25,525573.1444988891,3982643.591456479
72638,36.3224,-93.4059,7273,463566.5876251166,4019784.732254651
72639,35.9991,-92.5042,572,544685.9568409413,3983962.2726315698
72640,36.0152,-93.046,394,495854.92496404477,3985635.336052393
72641,36.0038,-93.2048,2011,481542.73625029856,3984389.3201858043
72642,36.373,-92.5422,1945,541065.3826284093,4025418.1908320836
72644,36.3848,-93.0039,2383,499650.217801107,4026629.7789637865
72645,35.8272,-92.5663,1679,539173.5645646654,3964869.4690185105
72648,36.0695,-93.1566,493,485898.40332496975,3991668.4101989353
72650,35.9267,-92.6402,4168,532457.9678588801,3975878.2595955622
72651,36.3933,-92.4881,1258,545906.3408070817,4027694.2833982557
72653,36.3312,-92.3753,28758,556066.69627708,4020865.478988929
72655,35.9407,-93.0654,463,494101.24343137955,3977373.225107661
72658,36.2066,-92.273,1599,565351.9866351364,4007108.7266437663
72660,36.4613,-93.4321,484,461283.81357852946,4035202.1013264866
72661,36.4442,-92.5832,557,537353.4967381464,4033299.267264752
72662,36.4612,-93.1888,3018,483083.52519886184,4035120.8123635976
72663,35.9403,-92.3459,325,558997.2806908338,3977524.548664687
72666,35.9451,-93.2677,402,475856.0963775994,3977892.378109586
72668,36.435,-92.7615,451,521376.78726150637,4032224.4919955395
72669,36.0675,-92.8864,63,510229.76782258373,3991441.202756398
72670,36.0242,-93.3646,163,467149.4424698563,3986694.065046983
72672,36.2486,-92.8416,358,514231.27978554147,4011534.0321081416
72675,35.9877,-92.7928,1543,518677.35551074526,3982604.0496201604
72677,36.2523,-92.6907,632,527787.4502034019,4011977.153973591
72679,35.7341,-92.8391,83,514550.06481296546,3954468.842680963
72680,35.8845,-92.2913,844,563966.9692919065,3971369.8326738942
72682,36.1351,-92.7541,279,522124.54087896156,3998961.1839676723
72683,35.9473,-93.0774,360,493019.483057885,3978106.0466043246
72685,36.083,-92.9716,1248,502556.93967648613,3993154.803624488
72686,35.7681,-92.8668,203,512040.0512161174,3958236.031743027
72687,36.2253,-92.7245,5935,524759.3702285003,4008973.1651765113
72701,36.052,-94.1534,48269,396112.9118526876,3990331.475624084
72703,36.0992,-94.1716,33767,394536.6125166528,3995586.6280018245
72704,36.0877,-94.3093,31145,382123.52761132026,3994469.1321748225
72712,36.3577,-94.2224,38053,390325.176017878,4024317.4355010423
72713,36.3115,-94.3503,25076,378777.6903469509,4019345.2302587884
72714,36.4676,-94.2166,13393,390999.26449431595,4036502.0459288843
72715,36.4677,-94.3209,17012,381654.23348653497,4036636.157085365
72717,35.8477,-94.4441,893,369592.5316785141,3968018.9281400987
72718,36.2738,-94.2183,4914,390575.83023564564,4015005.927792837
72719,36.367,-94.3089,16248,382577.9024771198,4025450.7376669506
72721,35.8607,-93.8112,350,426759.3378277336,3968801.969797473
72722,36.3347,-94.4534,3087,369560.0557987492,4022052.9765824466
72727,36.0177,-94.0073,6434,409233.28185420064,3986380.84946666
72729,35.7823,-94.4638,236,367704.9521588856,3960791.028661502
72730,36.0436,-94.2539,9624,387048.4148196417,3989511.6525413967
72732,36.4288,-93.9512,4990,414735.94286417786,4031930.653511575
72734,36.2652,-94.4751,7905,367494.85833270487,4014372.7506292877
72736,36.4155,-94.4779,7046,367498.23092303163,4031049.6686768886
72738,36.1422,-93.8633,2509,422331.8449654476,4000065.818888333
72739,36.4416,-94.339,439,379992.2686245527,4033763.209199371
72740,36.1043,-93.7279,10026,434482.05458494753,3995762.192333067
72742,36.0485,-93.5044,404,454567.2971972544,3989445.51924228
72744,35.9569,-94.4272,5227,371295.73255392007,3980109.3898136294
72745,36.2554,-94.1308,13371,398411.31632636546,4012869.5522377365
72747,36.3811,-94.5783,216,358433.77391943696,4027376.078675032
72749,35.8654,-94.4432,105,369702.78449203604,3969981.0674208626
72751,36.4539,-94.118,8361,399816.00939967285,4034875.3205462587
72752,35.8346,-93.6181,305,444175.67919836467,3965779.7188003813
72753,35.9918,-94.3169,10525,381295.3860805029,3983840.7160352357
72756,36.3363,-94.1148,41875,399952.1496638858,4021826.8408525465
72758,36.3169,-94.1545,45105,396363.43551735545,4019716.662118856
72760,35.8496,-93.7347,276,433657.1574624343,3967516.2255507447
72761,36.18,-94.528,23731,362593.64696597983,4004995.1368974084
72762,36.1835,-94.1762,42175,394235.7492184995,4004942.555734097
72764,36.1716,-94.0428,60786,406217.36453270074,4003485.40949865
72768,36.4794,-94.4521,1241,369918.242997058,4038103.1995308236
72769,36.0138,-94.5,1226,364827.3160439289,3986519.5908936113
72773,36.0114,-93.8526,1102,423167.36692130147,3985549.0014226274
72774,35.9082,-94.2304,6309,388975.90805822983,3974465.7820542865
72776,35.9356,-93.621,747,443984.93223402277,3976983.7461313275
72801,35.2842,-93.1315,18510,488042.04089605046,3904568.4306940124
72802,35.3067,-93.0712,22752,493527.2174108164,3907058.1149487416
72821,35.4346,-93.7598,1629,431034.90461644693,3921505.4081742023
72823,35.2449,-92.9507,6404,504485.26201904874,3900203.206519091
72824,35.1038,-93.4518,1719,458824.4875120128,3884647.546388143
72826,35.1304,-93.7116,31,435167.9378821617,3887735.7630368005
72827,34.9016,-93.5919,170,445923.2316567239,3862290.790368296
72828,34.9161,-93.5157,106,452893.3176728854,3863860.2811440886
72829,35.1018,-93.1773,150,483841.1358687291,3884346.769095565
72830,35.4908,-93.4911,15461,455455.36140898097,3927583.9623864694
72832,35.4371,-93.672,700,439006.29947803204,3921724.939539125
72833,35.0495,-93.3929,3818,464168.7329510058,3878603.0028755316
72834,35.1955,-93.1873,10189,482949.3053497243,3894739.6844310765
72835,35.278,-93.3462,838,468515.8308750256,3903927.8515364123
72837,35.4074,-93.1355,7897,487696.9935461031,3918232.1261592675
72838,34.8881,-93.6802,118,437845.73514279316,3860844.924609422
72839,35.6155,-93.2726,305,475312.4720376659,3941337.3511917223
72840,35.4436,-93.6142,1985,444257.0345872524,3922411.6875196346
72841,34.8762,-93.764,175,430178.17444207217,3859580.4475143077
72842,35.0832,-93.5955,1247,445714.3661736178,3882431.840444512
72843,35.5499,-92.9616,2302,503480.4599367533,3934028.336003113
72845,35.3749,-93.3618,1116,467136.366681957,3914679.4074693117
72846,35.4349,-93.3552,4033,467759.77166313987,3921331.495968959
72847,35.3744,-93.2736,2800,475147.7694092939,3914598.237696506
72851,35.3189,-93.4446,679,459587.40939098404,3908499.4428939642
72852,35.7095,-93.5585,333,449479.50549977284,3951872.258305346
72853,35.0309,-93.2136,1980,480515.96125617105,3876490.6133204843
72854,35.6575,-93.4311,621,460978.55441837374,3946046.8592595574
72855,35.2941,-93.7265,5914,433943.15440931264,3905900.404980025
72856,35.7854,-93.0812,292,492661.8601698384,3960149.643450144
72857,34.9668,-93.3099,1033,471709.6472450044,3869405.1680005235
72858,35.2398,-93.0564,3476,494868.46613578295,3899637.9569937414
72860,34.9475,-93.4017,299,463320.7092281601,3867294.693416469
72863,35.3585,-93.5454,1597,450449.13815652544,3912937.0092815035
72865,35.3153,-93.5991,1028,445541.33518504584,3908174.13847451
72901,35.3653,-94.411,20973,371814.43930936826,3914468.3280002736
72903,35.3427,-94.3784,25225,374741.35400109435,3911919.9483678048
72904,35.4051,-94.3872,22402,374038.6490325624,3918852.141033501
72905,35.3859,-94.3985,0,372982.3992498751,3916737.039118618
72908,35.3219,-94.4028,14310,372491.2467118546,3909644.08799302
72916,35.2502,-94.3703,10250,375335.6667076957,3901650.3477457417
72921,35.5,-94.2073,13770,390503.5591686224,3929163.424924312
72923,35.333,-94.3082,4811,381106.7725422975,3910757.5641377284
72926,34.7654,-94.0629,522,402730.6388095913,3847541.820313372
72927,35.1364,-93.9274,8449,415512.6318646798,3888563.0198397567
72928,35.2971,-93.9454,680,414042.359033047,3906400.9230345697
72930,35.4252,-94.0409,451,405508.39547022036,3920695.334519613
72932,35.603,-94.3749,1481,375461.55547695665,3940786.8043316766
72933,35.3115,-94.0337,4942,406030.3223043985,3908078.125372871
72934,35.6898,-94.202,942,391241.3623694234,3950209.234889279
72935,35.4923,-94.1377,449,396806.38519190135,3928234.371507575
72936,35.1955,-94.253,14515,385931.2116025344,3895442.583528803
72937,35.1945,-94.3983,3530,372701.19873880706,3895508.11124325
72938,35.0222,-94.3819,1160,373929.1980977435,3876377.5738067743
72940,35.0963,-94.3313,2303,378655.43917616375,3884533.0814067647
72941,35.3661,-94.1917,5079,391739.3680236534,3914295.0936195794
72943,35.1587,-93.8003,2526,427111.774877842,3890935.6641057357
72944,35.0432,-94.2204,2620,388692.1499423495,3878514.523983474
72945,35.0932,-94.3533,336,376645.3997531942,3884216.281804748
72946,35.6464,-94.1497,3288,395917.41881905554,3945338.8263887535
72947,35.5172,-93.9885,3973,410367.5281493818,3930850.2438761536
72948,35.6743,-94.4124,371,372178.2015104162,3948743.4304726594
72949,35.5246,-93.8374,9725,424075.8749983792,3931544.1333614285
72950,34.8003,-93.9509,399,413017.11304954306,3851309.4241690105
72951,35.2917,-93.8899,825,419083.2944213948,3905755.3260160945
72952,35.5468,-94.2913,2512,382952.72944441135,3934450.732764366
72955,35.5748,-94.4349,443,369980.7964027885,3937736.5086059696
72956,35.454,-94.3278,33870,379505.52666709304,3924201.777425523
72958,34.9026,-94.0772,6866,401585.36425213324,3862771.243034603
72959,35.8312,-94.1187,2827,398957.7620042601,3965803.824949045
73001,35.2032,-98.3574,64,12100.102982123324,3908749.8410244747
73002,34.9612,-97.7571,967,65529.41873976303,3879089.617239548
73003,35.6748,-97.4997,22648,92659.41824939533,3957219.356011709
73004,35.1526,-97.8532,886,57781.81245476811,3900764.5415549777
73005,35.0728,-98.2429,8072,21772.70667902357,3893709.8954179375
73006,34.9034,-98.3695,3136,9199.571116477891,3875512.625978386
73007,35.6543,-97.3243,2931,108447.26657411881,3954228.722354459
73008,35.5043,-97.6399,21592,79064.74788689736,3938881.597264902
73009,35.3106,-98.3148,861,16624.00141987676,3920468.679915059
73010,35.1192,-97.6401,20744,77040.74421442609,3896127.3719504294
73011,34.8741,-97.7118,377,69213.7090598272,3869222.856790645
73012,35.6215,-97.4733,41289,94781.07709241012,3951192.706221411
73013,35.6215,-97.4733,56972,94781.07709241012,3951192.706221411
73014,35.5476,-98.1512,1419,32892.277279687754,3945999.54321709
73015,35.1235,-98.5755,2282,-8280.735289085074,3900993.9575400683
73016,35.8,-97.6795,2053,77035.99492031889,3971882.605496418
73017,34.9321,-98.1466,1692,29757.522465473332,3877625.829640941
73018,35.0268,-97.9518,19806,48094.244340282865,3887239.894683024
73019,35.2086,-97.4445,2,95326.9768788541,3905236.42182071
73020,35.4718,-97.2726,24627,112251.08803661063,3933764.730067168
73021,35.3448,-98.6707,293,-15560.719094682543,3926068.7944120313
73022,35.6193,-97.9796,16,48869.50157407485,3953158.7502118656
73024,35.3784,-98.7818,724,-25454.079366969177,3930388.034705518
73025,35.722,-97.5133,15524,91668.81030827301,3962516.104010716
73026,35.2343,-97.2914,11940,109399.18694142351,3907474.951148044
73027,35.8985,-97.2607,1199,115390.21832232107,3981084.8048637016
73028,35.942,-97.5969,3194,85249.83691557607,3987293.5587559384
73029,34.8959,-98.2083,1474,23904.943625282845,3873898.472997252
73030,34.4953,-97.1084,4777,122697.62150110677,3824744.908236162
73031,35.009,-97.6318,27,77228.42525038676,3883857.502976992
73032,34.402,-97.051,189,127557.40238390851,3814176.7903613187
73033,35.3053,-98.5578,375,-5532.311603526934,3921096.952933408
73034,35.6665,-97.4798,47553,94419.97378269501,3956215.3596513714
73036,35.5335,-97.9591,19602,50247.24934843375,3943537.241856048
73038,35.1161,-98.4303,1621,4924.845958847902,3899437.579967747
73040,35.6217,-98.3905,1571,11624.243611166079,3955394.5188146317
73041,35.0759,-98.876,324,-36019.980745038134,3897287.980539104
73042,35.1875,-98.2835,883,18743.726412518125,3906644.5496716807
73043,35.7333,-98.3841,152,12885.967831106856,3967757.605222276
73044,35.833,-97.436,24603,99225.78462997399,3974519.168746074
73045,35.4833,-97.1734,11272,121313.0831426587,3934655.261825726
73047,35.4675,-98.3313,6441,16063.659798307926,3937975.241081903
73048,35.452,-98.5604,2056,-4850.5626715533435,3937405.135440014
73049,35.5753,-97.2891,6717,111253.43501379719,3945319.0823831502
73050,35.9419,-97.2557,1482,116052.14878667885,3985882.8842818695
73051,35.0377,-97.2609,9541,111241.24564849422,3885531.952729378
73052,34.8211,-97.5998,6226,79190.79543071665,3862861.709217941
73053,35.3679,-98.3898,677,10143.478867196885,3927202.493427882
73054,35.6617,-97.1956,4636,120142.62050992239,3954543.878306878
73055,34.6387,-97.941,9529,46952.72132266563,3844097.324878893
73056,36.1485,-97.6171,431,84515.60274458956,4010306.8706014515
73057,34.8113,-97.4131,2149,96235.03185943642,3861004.5880466574
73058,35.8451,-97.2462,322,116441.9726924763,3975099.8484991607
73059,35.3067,-97.9664,2677,48316.272974648746,3918386.4836596875
73061,36.2902,-97.0228,1499,138678.04807377292,4023651.404404237
73062,35.0654,-98.7307,1249,-22817.449838527828,3895346.510123327
73063,36.0537,-97.4098,710,102703.44876619923,3998913.225202564
73064,35.3885,-97.7309,25137,70185.9932447843,3926417.7023784393
73065,35.2453,-97.6216,9725,79380.40186315792,3910048.54777145
73066,35.4928,-97.3276,114,107359.00669556455,3936313.850803437
73067,34.9143,-97.9333,1783,49165.99582556047,3874664.3048070795
73068,35.1417,-97.3409,12368,104441.18878433155,3897391.9887904436
73069,35.2204,-97.4577,26464,94183.1859935369,3906600.3567501437
73070,35.1876,-97.3975,121,99505.85117731185,3902714.321519616
73071,35.233,-97.4067,43379,98891.3629157776,3907791.4013950396
73072,35.199,-97.4841,51062,91670.73280433903,3904333.0999183697
73073,36.142,-97.396,610,104391.50114719127,4008659.6404714356
73074,34.8285,-97.2608,1123,110259.69646417577,3862310.106186382
73075,34.7385,-97.2195,8974,113619.39270768373,3852160.226972087
73077,36.2875,-97.2842,6534,115173.4217424728,4024361.3830046263
73078,35.6695,-97.7431,12069,70581.11167898885,3957670.368079824
73079,35.1544,-97.979,603,46319.43455954024,3901532.5725066923
73080,35.0103,-97.4255,10108,96078.2115015735,3883145.551098637
73082,34.7708,-97.9431,2618,47482.29244916217,3858774.758905282
73084,35.5183,-97.3488,6595,105559.36128792871,3939229.3819421795
73086,34.5116,-96.9797,8470,134595.2805624549,3826080.408263984
73089,35.2674,-97.7446,13696,68295.0464124871,3913031.885466941
73090,35.3913,-97.9398,1008,51207.24290696555,3927659.1607979536
73092,35.0836,-98.0792,831,36779.30242138484,3894133.507943387
73093,35.1324,-97.487,3415,91072.30500345008,3896951.4889975614
73095,34.9154,-97.329,1831,104434.74961920257,3872224.1224042145
73096,35.535,-98.6996,14520,-16968.291441300185,3947348.6201178785
73097,35.397,-97.6519,290,77413.07841656316,3927020.0524608283
73098,34.6385,-97.177,3774,117052.23037409561,3840897.837251649
73099,35.4977,-97.7323,83213,70640.7471867986,3938548.165021406
73102,35.4726,-97.5199,3072,89797.21416774287,3934855.494578263
73103,35.491,-97.5196,5046,89918.18523504259,3936896.9814078645
73104,35.4794,-97.5017,3545,91484.5650359231,3935534.740639374
73105,35.5108,-97.5003,5835,91771.0067841328,3939014.8792107613
73106,35.4853,-97.5372,12956,88291.02064386097,3936337.6526885265
73107,35.4874,-97.574,26318,84960.27247104584,3936725.356810784
73108,35.4445,-97.5619,14451,85838.47779121669,3931911.625463309
73109,35.4259,-97.5261,20148,88996.1155336746,3929696.783999756
73110,35.4605,-97.3974,33156,100862.01096226438,3933008.8407707997
73111,35.5042,-97.4806,11451,93525.86893972644,3938200.595804411
73112,35.5184,-97.5746,31113,85065.71587145783,3940169.544577127
73114,35.5704,-97.5257,18694,89769.81403605611,3945737.320569278
73115,35.4449,-97.446,20880,96369.7438095102,3931475.0405616164
73116,35.5463,-97.5642,9531,86153.39613254112,3943223.1965684663
73117,35.4797,-97.4722,5859,94164.90052609885,3935446.032788588
73118,35.5136,-97.5319,13521,88916.88780941791,3939457.3348739184
73119,35.421,-97.5616,31216,85745.0544297286,3929301.392618526
73120,35.5835,-97.5638,36530,86381.43468902889,3947351.496273648
73121,35.5062,-97.4452,3218,96749.4517521048,3938276.9564877898
73122,35.5184,-97.6167,13326,81244.39220369427,3940347.9995758673
73127,35.4834,-97.6299,27007,79863.4943220496,3936518.4511104063
73128,35.4444,-97.6164,5950,80886.5595421936,3932131.0065472187
73129,35.4312,-97.4913,19971,92185.15190013568,3930140.6290336982
73130,35.4604,-97.3419,21536,105902.27026004798,3932774.277804466
73131,35.5797,-97.4691,3453,94950.64732705732,3946534.8712148834
73132,35.5583,-97.6375,28394,79565.26371539343,3944866.6571751623
73134,35.6174,-97.5583,7078,87054.91774949757,3951091.9547246564
73135,35.411,-97.4388,21562,96854.47688489337,3927682.1997715756
73139,35.3792,-97.5362,18781,87840.03302898217,3924554.3768994715
73141,35.4918,-97.3666,2671,103813.39984455967,3936359.1128710685
73142,35.599,-97.6251,16461,80902.93311685033,3949332.347104503
73145,35.4304,-97.3962,2096,100822.02214704879,3929662.5196484323
73149,35.395,-97.4972,5726,91465.89640886779,3926146.253005714
73150,35.4123,-97.3331,5166,106466.93334285083,3927399.5845760847
73151,35.5676,-97.4111,1920,100150.4921844828,3944953.9526839512
73159,35.3922,-97.5567,32981,86042.70999542944,3926083.446522566
73160,35.334,-97.4768,60511,93013.44637887634,3919290.028144546
73162,35.5806,-97.6419,28867,79283.01340811962,3947361.3554709973
73165,35.3267,-97.3534,7791,104203.37110226665,3917978.3821490156
73169,35.3882,-97.6587,4295,76748.7915247783,3926072.192321234
73170,35.327,-97.5556,41343,85808.9366098977,3918840.374395048
73173,35.3425,-97.6317,4363,78965.64750812383,3920882.9213665216
